route_id,route_name,inferred_mode,original_route_type,corrected_route_type,selection_reason,classification_basis,retained_trips,agency_id,munich_flag,analysis_rail_flag,ferry_flag,bmw_works_line_flag,deutschlandtakt_flag,deutschlandtakt_line_name,forecast_network_2037_flag,forecast_measure_flag,s_bahn_name
1989762_3,1989762_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
1989763_3,1989763_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
1989764_3,1989764_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,6,unknown,0,0,0,0,0,,1,0,
1989765_3,1989765_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
1989766_3,1989766_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
1989767_3,1989767_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
1989768_3,1989768_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
1989769_3,1989769_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
1989770_3,1989770_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
1989771_3,1989771_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,unknown,0,0,0,0,0,,1,0,
1989772_3,1989772_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
1989773_3,1989773_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
1989774_3,1989774_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
19_MUC_Tram neu Prognose,19_MUC_Tram neu Prognose,tram,0,0,trip serves at least two distinct stops inside network extent,forecast route name identifies Munich tram,235,1,1,0,0,0,0,,1,1,
2026654_3,2026654_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,3,0,0,0,0,0,,1,0,
2026655_3,2026655_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,35,3,0,0,0,0,0,,1,0,
2026661_3,2026661_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,3,0,0,0,0,0,,1,0,
2089440_3,2089440_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2089441_3,2089441_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2089496_3,2089496_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2089518_3,2089518_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2089530_3,2089530_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2089552_3,2089552_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2089555_3,2089555_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2089556_3,2089556_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2089558_3,2089558_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2089559_3,2089559_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2089560_3,2089560_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2089561_3,2089561_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2089574_3,2089574_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2089583_3,2089583_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2089594_3,2089594_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2089606_3,2089606_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2089616_3,2089616_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2089624_3,2089624_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2089655_3,2089655_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2089656_3,2089656_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2089660_3,2089660_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2089662_3,2089662_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2089663_3,2089663_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2089664_3,2089664_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2089668_3,2089668_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2089674_3,2089674_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
20_MUC_Tram neu Prognose,20_MUC_Tram neu Prognose,tram,0,0,trip serves at least two distinct stops inside network extent,forecast route name identifies Munich tram,236,1,1,0,0,0,0,,1,1,
2142036_3,2142036_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,16,unknown,0,0,0,0,0,,1,0,
2142037_3,2142037_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2142039_3,2142039_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,26,unknown,0,0,0,0,0,,1,0,
2142040_3,2142040_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,52,unknown,0,0,0,0,0,,1,0,
2142041_3,2142041_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,31,unknown,0,0,0,0,0,,1,0,
2142043_3,2142043_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,37,unknown,0,0,0,0,0,,1,0,
2142044_3,2142044_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,29,unknown,0,0,0,0,0,,1,0,
2142047_3,2142047_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2142053_3,2142053_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2142071_3,2142071_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2149569_3,2149569_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2149575_3,2149575_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2149577_3,2149577_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2149578_3,2149578_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,11,unknown,0,0,0,0,0,,1,0,
2167278_3,2167278_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,17,unknown,0,0,0,0,0,,1,0,
2167279_3,2167279_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,14,unknown,0,0,0,0,0,,1,0,
2167280_3,2167280_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,18,unknown,0,0,0,0,0,,1,0,
2167614_3,2167614_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,63,unknown,0,0,0,0,0,,1,0,
2167615_3,2167615_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,60,unknown,0,0,0,0,0,,1,0,
2167616_3,2167616_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,61,unknown,0,0,0,0,0,,1,0,
2167617_3,2167617_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,59,unknown,0,0,0,0,0,,1,0,
2167618_3,2167618_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,28,unknown,0,0,0,0,0,,1,0,
2167619_3,2167619_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,61,unknown,0,0,0,0,0,,1,0,
2167620_3,2167620_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,60,unknown,0,0,0,0,0,,1,0,
2167621_3,2167621_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,57,unknown,0,0,0,0,0,,1,0,
2167622_3,2167622_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,29,unknown,0,0,0,0,0,,1,0,
2167623_3,2167623_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,25,unknown,0,0,0,0,0,,1,0,
2167624_3,2167624_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,58,unknown,0,0,0,0,0,,1,0,
2167625_3,2167625_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,59,unknown,0,0,0,0,0,,1,0,
2167626_3,2167626_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,16,unknown,0,0,0,0,0,,1,0,
2167627_3,2167627_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2167628_3,2167628_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,6,unknown,0,0,0,0,0,,1,0,
2167629_3,2167629_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,unknown,0,0,0,0,0,,1,0,
2167630_3,2167630_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2167631_3,2167631_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2167632_3,2167632_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2167633_3,2167633_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2167634_3,2167634_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,8,unknown,0,0,0,0,0,,1,0,
2167635_3,2167635_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2167636_3,2167636_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2167637_3,2167637_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2167638_3,2167638_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2167639_3,2167639_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2167640_3,2167640_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2167641_3,2167641_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,6,unknown,0,0,0,0,0,,1,0,
2167642_3,2167642_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2167643_3,2167643_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2167644_3,2167644_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2167645_3,2167645_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2167646_3,2167646_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2167647_3,2167647_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2167648_3,2167648_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2167649_3,2167649_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2167650_3,2167650_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2167651_3,2167651_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2167652_3,2167652_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2167653_3,2167653_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2167654_3,2167654_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2167655_3,2167655_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2167656_3,2167656_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
